app_name,category,number_of_downloads,review_body,reviewer_ratings
Asphalt 8,Racing,high, Why can not play internet .i have 5G internet . I like that game but can not play internet is so bat. Cack you game ok .all people use internet thank you.,1
Asphalt 8,Racing,high, Its great but I cannot find the cloud save. I lost my progress,4
Asphalt 8,Racing,high," New Update is money Hungry. Dumb new coins-18,000 coins for 5 min nitro!👎Others wise nice game",1
Asphalt 8,Racing,high, In Android 10 suddenly game will exit while playing . Plz solve this issue,1
Asphalt 8,Racing,high, It's awesome for its drifts and action it has of asphalt 8 airborne,5
Asphalt 8,Racing,high, I have this game on my old Kindle fire tablet that I got back in 2013 from cable company At&t.i absolutely ❣️ this game it's fun!!,5
Asphalt 8,Racing,high," I connot claim the rewards.always saying, an error has occurred(Error 0-0-3)..plz fix ds problem..thank you...",3
Asphalt 8,Racing,high, The game is always good but you people should add some indian locations for racing in the game.,5
Asphalt 8,Racing,high, This game is so interesting game graphics are very cool I like to play this game. I thank to the game developers you have made this game that much nice.i am playing this game since from 5 years. BIG WALA THANKS,5
Asphalt 8,Racing,high, Wonderful game to play but there are so problems in these days,5
Asphalt 8,Racing,high, I had this game since I was 6 on my dad's iPad and still love it at 12 years and on my own phone,5
Asphalt 8,Racing,high," Good game , fusion coins kill it so my rating overall will be 1 star until you remove fusion coins",1
Asphalt 8,Racing,high, Not good and can't play free. But is low mb.,1
Asphalt 8,Racing,high, Super game ! graphics are very good. Then many cars and more routs Also.👌👌👌,5
Asphalt 8,Racing,high, Their are bugs in the game i cant claim my multiplayer season reward,1
Asphalt 8,Racing,high," Best graphics, realistic cars,excellent game.",5
Asphalt 8,Racing,high," Love this game wow! Is working well on my Y9s Huawei, nice graphics",4
Asphalt 8,Racing,high, This game is the only game I've played for years never get boring and it soooooo fun i recomend you pick it up 5 stars,5
Asphalt 8,Racing,high," This is the best racing car games the graphics, controls and music is just amazing the game might be big but trust me its worthet i recommend every one to play it plz",5
Asphalt 8,Racing,high, Good game but starting loading is. Very long,3
Asphalt 8,Racing,high, it hasso nice graphic and I wish that the game is top 1 in the world and it as so many cars like lembergani so i like this game,5
Asphalt 8,Racing,high, It is worse game firstly I installed in my phone and when I started game it shows that download is not completed,1
Asphalt 8,Racing,high," An excellent game, pay to win is the only downside",5
Asphalt 8,Racing,high, this game is so bore no interesting always should be played the same roads same areas they should be try some new because you the people didn't get bore but we get,2
Asphalt 8,Racing,high, This game stinks king cars are rigged i wish gameloft should the match making system in multiplayer,1
Asphalt 8,Racing,high, Addictive game!love it😍!but it was before!but now its ruined this last update.,1
Asphalt 8,Racing,high, Couldn't play on local WiFi as it shows game asset version doesn't match,1
Asphalt 8,Racing,high, I rate it 5 stars because of It’s amazing graphics and high-tech cars.,5
Asphalt 8,Racing,high, It's a cool game but it needs too much space.,5
Asphalt 8,Racing,high," Plss update the multiplayer mode , because no one is joining when I start multiplayer. Plsss fix the issue",4
Asphalt 8,Racing,high," Now, im done with this game, i highly recomend u guys if u ever install this game, it would be a beautiful trap for u to snatch your hardly earned money. . Please guys if u ever install this game then please i recomend you to find out the way not to spend your hardly earned $$. . And to the develope...Full ReviewNow, im done with this game, i highly recomend u guys if u ever install this game, it would be a beautiful trap for u to snatch your hardly earned money. . Please guys if u ever install this game then please i recomend you to find out the way not to spend your hardly earned $$. . And to the developer, u will obviously go to loss if your strategy is only to make money. ####off",4
Asphalt 8,Racing,high," Advertisement MONEY not add,too many bugs Error in everywere",1
Asphalt 8,Racing,high, Very very very best game of car and bike racing I like it very much... That's my favorite game,5
Asphalt 8,Racing,high, Some parts is not available.like make a pro rank car or buy cars with tokens 😑☹️,3
Asphalt 8,Racing,high, Asphalt 8 is a very cool game . We can play with people from all around the world. While playing the game I wish I could also drive like that in reality.,5
Asphalt 8,Racing,high, Finally a racing game that doesn't feel like waiting in line at the DMV or nitpicking over a Jiffy Lube price list.,5
Asphalt 8,Racing,high," Very interesting game.... Graphics and control is also veryy good.... Is anyone finding any type of car race game , install this...... Thanks",5
Asphalt 8,Racing,high, Every time i switch on WiFi or mobile data the game quits its self 😠,5
Asphalt 8,Racing,high, I have tried downloading this game 5 times but after downloading 90% an message reflect sorry can't download asphalt 8 Is there is any issue?,1
Asphalt 8,Racing,high, It would be a 5 star game if Gameloft did not charge real money for car packages,4
Asphalt 8,Racing,high, I love this game so much it has the best open worlds ever I would love if u add cops and a free roam that would be awesome,5
Asphalt 8,Racing,high," Good game , but it was 1.5gb data upload for start game",4
Asphalt 8,Racing,high, Best game with dream cars and gives real motogp experience... You should also try it,5
Asphalt 8,Racing,high, Nice game but add some more cars and maps,5
Asphalt 8,Racing,high, I give it 5 star because the graphics is felt like real and the cars youre gonna love it,5
Asphalt 8,Racing,high, After last update the credit earnings has been deducted This has been down graded the gameplay I already left to play as there is no chance of earning,1
Asphalt 8,Racing,high, What is the mening of you are out of the race beacauce the application was suspended not able to play multi player,1
Asphalt 8,Racing,high, It's a good game I had it and deleted it but then got it again and it wouldn't give my stuff back. I tried it on my computer and it gave me all my cars but in my phone it won't let me get my stuff.,4
Asphalt 8,Racing,high, This is the best game after update 39 this game is bad but still it is a very it is very good game pro players,5
Asphalt 8,Racing,high, The best racing game forever I have 4 four acounds in this game I play this game before 6 year thank you gameloft for this game,5
Asphalt 8,Racing,high, There always an issue with my asphalt internet even if have the internet.Please manage this gameloft,2
Asphalt 8,Racing,high, Its avable on fire stick but it makes u Delete A lot of apps so it needs to stop addong more things that take up storage,4
Asphalt 8,Racing,high, This game sucks. I always have to update from the start whenever I play this game. It doesn't consist any OBB file,1
Asphalt 8,Racing,high, Beautiful game with splendid graphics... for matured people..,5
Asphalt 8,Racing,high, The game doesn't properly play since the last update please fixed the problem,3
Asphalt 8,Racing,high, Thr kind ofracibg game im looking for....but the format and gameplay are quire complex,5
Asphalt 8,Racing,high," The game is awesome. I love the new changes👍But the Apple wifi designers are as dumb as a bag of rocks. Since the game began they haven't fixed any of the flaws it's still as slow as dirt and doesn't work half the time. I'm tired of waiting a 100 years for for people to show up for a race, start it...Full ReviewThe game is awesome. I love the new changes👍But the Apple wifi designers are as dumb as a bag of rocks. Since the game began they haven't fixed any of the flaws it's still as slow as dirt and doesn't work half the time. I'm tired of waiting a 100 years for for people to show up for a race, start it with 2 or 3👎 Gameloft and Apple customer service used to be awesome. Now they're a bunch of worthless thieves. That is why I stopped spending money on Apple. I will get my money to Samsung 😊",4
Asphalt 8,Racing,high, It is really good.this game is the best in racing type.I love you gameloft.,5
