app_name,category,number_of_downloads,review_body,reviewer_ratings
American Cancer Society FUNdraising,Entertainment,low," I highly recommend this app to anyone who is a serious fundraiser for ACS. It combines features across all possible ways of fundraising  - accepting credit card donations directly from people at the spur of the moment, reaching out to your contacts, processing paper checks, checking team status, sen...Full ReviewI highly recommend this app to anyone who is a serious fundraiser for ACS. It combines features across all possible ways of fundraising  - accepting credit card donations directly from people at the spur of the moment, reaching out to your contacts, processing paper checks, checking team status, sending receipts, adding photos to your page, sending event coordinates...   Plus, you can put it in your pocket. Sure, it's not perfect, but nothing ever is.",5
American Cancer Society FUNdraising,Entertainment,low," Great idea but not only does it not work,  but now I can't get to the original Relay For Life app to work.  This app is always prompting me to download now, even though it shows is already installed. ..very frustrating!",1
American Cancer Society FUNdraising,Entertainment,low," I am a Cancer Survivor as of 2002. I had my daughter on 6-26-2002. Then in 
2004 Emily Elizabeth Burnett also saved her grandmother Barboura Burnett by 
having put off her breasts exam until 2005 were we found out the she had 
breast cancer.",5
American Cancer Society FUNdraising,Entertainment,low, This app worked great until I bought a new phone.  Now I can't even open the app to fundraise.  I have relay for Life event happening in two months and have not been able to share this to get donations.  Please help.  My last phone was an Android and still have an Android.,3
American Cancer Society FUNdraising,Entertainment,low," It was working great about a month ago, but now I can't get passed the log in screen.  Same issues as many others apparently. Unfortunate - I was really hoping this would be helpful. Deleted it.",2
American Cancer Society FUNdraising,Entertainment,low, Really wish I could use this app. The old one no longer works and this one is not compatible with any of my families 3 tablets answer 3 smart phones. 6 devices and not one that I can use this on. Seems stupid to make it so people cannot even do anything to help their team out.,1
American Cancer Society FUNdraising,Entertainment,low,Thank you for this app Just found out that I have second stage breast cancer and this is going to help me out a lot thank you very much I have never used it but I surely will Now.. I will be having surgery next week everyone keep me up in your prayers thank you,5
American Cancer Society FUNdraising,Entertainment,low,"Not an Improvement Able to use the app once, but after that it kept locking up on blue entrance screen. User interface not nearly as interactive as other apps.",1
American Cancer Society FUNdraising,Entertainment,low, New to using this and it won't let you log in. Seem that a lot of people are having the same problem. PLEASE fix your app.,1
American Cancer Society FUNdraising,Entertainment,low,Logging in Keeps telling me my password and I'd don't match.  So I reset it and I get the same results.  PLEASE HELP!!!,1
American Cancer Society FUNdraising,Entertainment,low, Unable to log in. How do you set your username and password?,1
American Cancer Society FUNdraising,Entertainment,low, I donated and it didnt get credited to my girlfriends team,1
American Cancer Society FUNdraising,Entertainment,low,Great way to raise funds This app helped us obtain more donations than before.,5
American Cancer Society FUNdraising,Entertainment,low,"Doesn't work Can't scan checks, and doesn't work half the time. Last year it was so much better!",1
American Cancer Society FUNdraising,Entertainment,low, Lots of bugs. Won't run correctly half of the time.,2
American Cancer Society FUNdraising,Entertainment,low," I've downloaded it, deleted it, downloaded it again and repeat 3 more times. It WILL NOT show this year at all. It always go right back to 2016.",1
American Cancer Society FUNdraising,Entertainment,low, Works great but it didn't work in Android 7.  ACS said they will have a fix in less than a week from now.,4
American Cancer Society FUNdraising,Entertainment,low, I downloaded this app to help get donations but it won't even log me in. What use is it if it won't log in to your account?,1
American Cancer Society FUNdraising,Entertainment,low, Unhelpful..This doesn't work correctly.,2
American Cancer Society FUNdraising,Entertainment,low,Can't log in I am registered and have a team and the app will not get past the log in page.,1
American Cancer Society FUNdraising,Entertainment,low, I couldn't even open the app. I tried 4 times then deleted right away.,1
American Cancer Society FUNdraising,Entertainment,low, It has everything for me and my team,5
American Cancer Society FUNdraising,Entertainment,low, I can't install this at all,1
American Cancer Society FUNdraising,Entertainment,low, Not Android friendly!,1
American Cancer Society FUNdraising,Entertainment,low,Excited New to me I pray people look me up!,3
American Cancer Society FUNdraising,Entertainment,low, Good idea for people that can't make  the walk.  Thx,5
American Cancer Society FUNdraising,Entertainment,low, FIRST TIME USERS BUT EASY TO ACCESS,5
American Cancer Society FUNdraising,Entertainment,low," Good tool to take donations anytime, anywhere.",4
American Cancer Society FUNdraising,Entertainment,low, I know I'm going to love this app,5
